Time,phi,theta,psi,p,q,r,phi_dot,theta_dot,psi_dot,V_NED_x,V_NED_y,V_NED_z,Pos_NED_x,Pos_NED_y,Pos_NED_z
12,351.645,-47.8701,17.2389,15.708,-0.600106,2.99121,-0.935069,-0.192073,4.52757,3.3505e+15,2.14616e+16,-3.12826e+16,-6.59882e+13,-2.31157e+15,-4.72708e+15
12.025,350.815,-48.0157,23.6793,15.708,-0.561243,2.96064,-0.579061,-0.101652,4.4963,4.05222e+15,2.98611e+16,-2.67892e+16,3.53174e+13,-1.56504e+15,-5.39681e+15
12.05,350.533,-48.1104,29.7024,15.708,-0.521101,2.76214,-0.197227,-0.0660882,4.20489,4.42369e+15,3.6056e+16,-1.94642e+16,1.4591e+14,-6.63638e+14,-5.88342e+15
12.075,350.804,-48.2301,34.9705,15.708,-0.479771,2.40696,0.188947,-0.0835638,3.67783,4.40041e+15,3.88604e+16,-1.08922e+16,2.5592e+14,3.07872e+14,-6.15572e+15
12.1,351.609,-48.4312,39.192,15.708,-0.437348,1.91525,0.562049,-0.140427,2.94719,4.05136e+15,3.81981e+16,-3.18185e+15,3.57204e+14,1.26282e+15,-6.23527e+15
12.125,352.907,-48.7382,42.1275,15.708,-0.393927,1.3149,0.906373,-0.214335,2.04936,3.57055e+15,3.52927e+16,1.8007e+15,4.46468e+14,2.14514e+15,-6.19025e+15
12.15,354.633,-49.1376,43.5967,15.708,-0.349609,0.639968,1.20535,-0.278843,1.02569,3.21676e+15,3.23606e+16,3.22001e+15,5.26887e+14,2.95416e+15,-6.10975e+15
12.175,356.697,-49.5801,43.4901,15.708,-0.304495,-0.0712665,1.44038,-0.308927,-0.0744215,3.21814e+15,3.18613e+16,1.76978e+15,6.0734e+14,3.75069e+15,-6.06551e+15
12.2,358.977,-49.9908,41.785,15.708,-0.258686,-0.778459,1.59213,-0.286688,-1.19042,3.67414e+15,3.55375e+16,-3.51183e+14,6.99194e+14,4.63913e+15,-6.07429e+15
12.225,361.333,-50.2859,38.5611,15.708,-0.212287,-1.44149,1.64456,-0.206035,-2.25064,4.4917e+15,4.35796e+16,-4.89666e+13,8.11486e+14,5.72862e+15,-6.07551e+15
12.25,363.61,-50.393,34.0088,15.708,-0.165405,-2.02276,1.59005,-0.0747537,-3.17815,5.38472e+15,5.42478e+16,5.60971e+15,9.46104e+14,7.08481e+15,-5.93527e+15
12.275,365.663,-50.2682,28.4193,15.708,-0.118145,-2.4893,1.43303,0.0871557,-3.90221,5.94782e+15,6.41707e+16,1.82187e+16,1.0948e+15,8.68908e+15,-5.4798e+15
12.3,367.367,-49.9062,22.158,15.708,-0.0706165,-2.81463,1.18963,0.252683,-4.37121,5.78958e+15,6.93306e+16,3.71594e+16,1.23954e+15,1.04223e+16,-4.55081e+15
12.325,368.633,-49.3407,15.6249,15.708,-0.0229268,-2.98031,0.883443,0.394791,-4.56092,4.68466e+15,6.64805e+16,5.94342e+16,1.35666e+15,1.20844e+16,-3.06496e+15
12.35,369.406,-48.6348,9.2156,15.708,0.0248151,-2.97693,0.53966,0.492816,-4.47456,2.68713e+15,5.45082e+16,8.04123e+16,1.42383e+15,1.34471e+16,-1.05465e+15
12.375,369.664,-47.8662,3.29135,15.708,0.0725005,-2.8047,0.180632,0.536595,-4.13591,1.51458e+14,3.51783e+16,9.53528e+16,1.42762e+15,1.43265e+16,1.32917e+15
12.4,369.412,-47.1102,-1.83708,15.708,0.120021,-2.47337,-0.175808,0.5278,-3.58032,-2.36419e+15,1.28328e+16,1.01213e+17,1.36852e+15,1.46473e+16,3.85949e+15
12.425,368.674,-46.4243,-5.91642,15.708,0.167267,-2.00175,-0.515595,0.478864,-2.84791,-4.29085e+15,-6.99083e+15,9.80355e+16,1.26124e+15,1.44726e+16,6.31038e+15
12.45,367.49,-45.8368,-8.75347,15.708,0.214132,-1.41658,-0.82643,0.410118,-1.98064,-5.27229e+15,-1.96105e+16,8.9284e+16,1.12944e+15,1.39823e+16,8.54248e+15
12.475,365.921,-45.3416,-10.2186,15.708,0.26051,-0.751062,-1.09577,0.345717,-1.02285,-5.33302e+15,-2.31776e+16,8.08614e+16,9.96111e+14,1.34029e+16,1.0564e+16
12.5,364.044,-44.8992,-10.2521,15.708,0.306293,-0.0429391,-1.30982,0.308832,-0.0234096,-4.9183e+15,-1.97947e+16,7.9044e+16,8.73154e+14,1.2908e+16,1.25401e+16
12.525,361.961,-44.4455,-8.87294,15.708,0.351378,0.66762,-1.45425,0.316754,0.962858,-4.77685e+15,-1.52534e+16,8.80066e+16,7.53732e+14,1.25267e+16,1.47403e+16
12.55,359.789,-43.9057,-6.18514,15.708,0.395663,1.34031,-1.51678,0.376854,1.87643,-5.71273e+15,-1.73337e+16,1.07818e+17,6.10914e+14,1.20933e+16,1.74357e+16
12.575,357.653,-43.2116,-2.3776,15.708,0.439045,1.93697,-1.49072,0.484563,2.65817,-8.28198e+15,-3.31195e+16,1.33705e+17,4.03865e+14,1.12653e+16,2.07784e+16
12.6,355.68,-42.3174,2.28804,15.708,0.481427,2.42376,-1.37794,0.624283,3.25723,-1.2539e+16,-6.61903e+16,1.57038e+17,9.03899e+13,9.61058e+15,2.47043e+16
12.625,353.976,-41.2098,7.50056,15.708,0.522712,2.77307,-1.18942,0.773231,3.63902,-1.79355e+16,-1.14726e+17,1.67909e+17,-3.57998e+14,6.74242e+15,2.8902e+16
12.65,352.625,-39.9106,12.9286,15.708,0.562805,2.96508,-0.943067,0.907072,3.78947,-2.34359e+16,-1.71409e+17,1.58587e+17,-9.43894e+14,2.45719e+15,3.28667e+16
12.675,351.68,-38.4702,18.2487,15.708,0.601615,2.98891,-0.659747,1.00557,3.71415,-2.78377e+16,-2.25448e+17,1.26582e+17,-1.63984e+15,-3.179e+15,3.60313e+16
12.7,351.165,-36.9566,23.1667,15.708,0.639055,2.84319,-0.359542,1.0567,3.43337,-3.01992e+16,-2.66241e+17,7.60252e+16,-2.39482e+15,-9.83504e+15,3.79319e+16
12.725,351.08,-35.4405,27.4298,15.708,0.675037,2.5362,-0.0593943,1.05845,2.97625,-3.02085e+16,-2.87374e+17,1.64983e+16,-3.15003e+15,-1.70194e+16,3.83443e+16
12.75,351.406,-33.9817,30.8333,15.708,0.709481,2.08535,0.227471,1.01839,2.37611,-2.83278e+16,-2.89277e+17,-4.05193e+16,-3.85823e+15,-2.42513e+16,3.73314e+16
12.775,352.109,-32.6187,33.2231,15.708,0.742308,1.51621,0.490841,0.95156,1.66837,-2.56228e+16,-2.7923e+17,-8.63687e+16,-4.4988e+15,-3.12321e+16,3.51721e+16
12.8,353.143,-31.3622,34.4983,15.708,0.773443,0.861068,0.722222,0.87721,0.890252,-2.331e+16,-2.68385e+17,-1.19191e+17,-5.08154e+15,-3.79417e+16,3.21924e+16
12.825,354.452,-30.1947,34.6148,15.708,0.802815,0.157082,0.913648,0.815031,0.081295,-2.2185e+16,-2.66722e+17,-1.45374e+17,-5.63617e+15,-4.46097e+16,2.8558e+16
12.85,355.966,-29.0755,33.5884,15.708,0.830357,-0.555813,1.05715,0.781381,-0.716513,-2.21576e+16,-2.77825e+17,-1.77536e+17,-6.19011e+15,-5.15554e+16,2.41196e+16
12.875,357.607,-27.9495,31.4973,15.708,0.856006,-1.23718,1.14526,0.786078,-1.45986,-2.21025e+16,-2.95627e+17,-2.29405e+17,-6.74267e+15,-5.8946e+16,1.83845e+16
12.9,359.286,-26.7601,28.4797,15.708,0.879704,-1.84837,1.17253,0.830405,-2.10672,-2.01399e+16,-3.0479e+17,-3.09212e+17,-7.24617e+15,-6.65658e+16,1.06542e+16
12.925,360.916,-25.461,24.7266,15.708,0.901398,-2.35472,1.13743,0.906911,-2.62016,-1.43081e+16,-2.85246e+17,-4.14047e+17,-7.60388e+15,-7.3697e+16,3.03029e+14
12.95,362.411,-24.0268,20.4692,15.708,0.921036,-2.7275,1.04394,1.00124,-2.97219,-3.4313e+15,-2.19863e+17,-5.2773e+17,-7.68966e+15,-7.91935e+16,-1.28902e+16
12.975,363.703,-22.4575,15.9623,15.708,0.938576,-2.94557,0.901708,1.09562,-3.14642,1.21371e+16,-1.02738e+17,-6.23861e+17,-7.38623e+15,-8.1762e+16,-2.84868e+16
13,364.741,-20.7772,11.4663,15.708,0.953976,-2.99655,0.724801,1.17303,-3.13878,3.02395e+16,5.52551e+16,-6.73963e+17,-6.63024e+15,-8.03806e+16,-4.53358e+16
13.025,365.499,-19.0285,7.23186,15.708,0.967202,-2.87757,0.529408,1.22086,-2.95623,4.73336e+16,2.26664e+17,-6.58427e+17,-5.4469e+15,-7.4714e+16,-6.17965e+16
13.05,365.974,-17.2621,3.48677,15.708,0.978223,-2.59535,0.331373,1.23313,-2.61456,5.95768e+16,3.74572e+17,-5.76183e+17,-3.95748e+15,-6.53497e+16,-7.62011e+16
13.075,366.18,-15.5276,0.426973,15.708,0.987014,-2.16593,0.144268,1.2109,-2.13614,6.4254e+16,4.65007e+17,-4.48783e+17,-2.35113e+15,-5.37245e+16,-8.74206e+16
13.1,366.149,-13.8645,-1.79086,15.708,0.993556,-1.61364,-0.0216345,1.16108,-1.54834,6.10168e+16,4.80458e+17,-3.16194e+17,-8.25711e+14,-4.17131e+16,-9.53255e+16
13.125,365.921,-12.2972,-3.05501,15.708,0.997833,-0.969826,-0.159533,1.09421,-0.882545,5.24101e+16,4.29255e+17,-2.24726e+17,4.84542e+14,-3.09817e+16,-1.00944e+17
13.15,365.54,-10.8334,-3.30346,15.708,0.999836,-0.270998,-0.265657,1.02188,-0.173452,4.3382e+16,3.46599e+17,-2.10663e+17,1.56909e+15,-2.23167e+16,-1.0621e+17
13.175,365.055,-9.46631,-2.52716,15.708,0.99956,0.443201,-0.338553,0.954444,0.541958,3.98345e+16,2.85812e+17,-2.85214e+17,2.56495e+15,-1.51714e+16,-1.13341e+17
13.2,364.513,-8.17817,-0.771255,15.708,0.997006,1.13226,-0.37842,0.899291,1.22586,4.66242e+16,3.01805e+17,-4.26395e+17,3.73056e+15,-7.62629e+15,-1.24e+17
13.225,363.959,-6.94633,1.86649,15.708,0.992179,1.75709,-0.386715,0.859985,1.84149,6.5656e+16,4.3166e+17,-5.81606e+17,5.37196e+15,3.16521e+15,-1.38541e+17
13.25,363.435,-5.74844,5.24031,15.708,0.985091,2.28226,-0.366123,0.836287,2.35537,9.47576e+16,6.78826e+17,-6.81454e+17,7.7409e+15,2.01359e+16,-1.55577e+17
13.275,362.976,-4.56674,9.16412,15.708,0.975757,2.67797,-0.320752,0.824979,2.73934,1.27857e+17,1.00713e+18,-6.61524e+17,1.09373e+16,4.53142e+16,-1.72115e+17
13.3,362.608,-3.39039,13.4217,15.708,0.9642,2.92178,-0.256325,0.821248,2.97235,1.56598e+17,1.34839e+18,-4.85304e+17,1.48523e+16,7.90241e+16,-1.84248e+17
13.325,362.35,-2.21542,17.7787,15.708,0.950444,2.99985,-0.180106,0.820281,3.04172,1.73014e+17,1.62284e+18,-1.59697e+17,1.91776e+16,1.19595e+17,-1.8824e+17
13.35,362.206,-1.04282,21.9952,15.708,0.934523,2.90777,-0.100453,0.818633,2.94374,1.72357e+17,1.76631e+18,2.64184e+17,2.34865e+16,1.63753e+17,-1.81635e+17
13.375,362.169,0.124554,25.8395,15.708,0.916471,2.65075,-0.0260444,0.81498,2.68382,1.54958e+17,1.75411e+18,7.07378e+17,2.73605e+16,2.07605e+17,-1.63951e+17
13.4,362.219,1.28487,29.0999,15.708,0.89633,2.24336,0.034984,0.810055,2.27615,1.26218e+17,1.61114e+18,1.09206e+18,3.05159e+16,2.47884e+17,-1.36649e+17
13.425,362.328,2.43916,31.5965,15.708,0.874147,1.70873,0.0757827,0.805846,1.74294,9.44991e+16,1.40238e+18,1.37241e+18,3.28784e+16,2.82944e+17,-1.02339e+17
13.45,362.459,3.59129,33.191,15.708,0.849971,1.07718,0.0912489,0.804335,1.11323,6.76042e+16,1.20567e+18,1.55439e+18,3.45685e+16,3.13085e+17,-6.34793e+16
13.475,362.571,4.7461,33.7946,15.708,0.823857,0.384521,0.0782288,0.806215,0.421378,4.91744e+16,1.07653e+18,1.69512e+18,3.57979e+16,3.39999e+17,-2.11014e+16
13.5,362.622,5.90633,33.3723,15.708,0.795866,-0.329946,0.0355995,0.809989,-0.294853,3.6509e+16,1.01889e+18,1.87979e+18,3.67106e+16,3.65471e+17,2.58933e+16
13.525,362.571,7.06907,31.9451,15.708,0.766061,-1.0257,-0.0356075,0.81175,-0.996332,2.08714e+16,9.74424e+17,2.18337e+18,3.72324e+16,3.89831e+17,8.04775e+16
13.55,362.382,8.22326,29.5894,15.708,0.73451,-1.66327,-0.131965,0.805773,-1.64459,-9.52031e+15,8.37538e+17,2.63059e+18,3.69944e+16,4.1077e+17,1.46242e+17
13.575,362.027,9.3489,26.4328,15.708,0.701284,-2.2065,-0.247375,0.78585,-2.20371,-6.46272e+16,4.93534e+17,3.17052e+18,3.53787e+16,4.23108e+17,2.25505e+17
13.6,361.493,10.4191,22.6484,15.708,0.66646,-2.62456,-0.372998,0.747117,-2.64202,-1.47515e+17,-1.31393e+17,3.67854e+18,3.16908e+16,4.19823e+17,3.17469e+17
13.625,360.78,11.4044,18.4462,15.708,0.630117,-2.89376,-0.49766,0.687889,-2.93367,-2.51143e+17,-1.02692e+18,3.99056e+18,2.54122e+16,3.94151e+17,4.17233e+17
13.65,359.908,12.2795,14.0627,15.708,0.592338,-2.99881,-0.60894,0.610927,-3.06027,-3.58762e+17,-2.08176e+18,3.96145e+18,1.64432e+16,3.42106e+17,5.16269e+17
13.675,358.913,13.0295,9.74776,15.708,0.553209,-2.93376,-0.694871,0.523608,-3.01242,-4.4852e+17,-3.10618e+18,3.52806e+18,5.23021e+15,2.64452e+17,6.04471e+17
13.7,357.844,13.6551,5.74994,15.708,0.512819,-2.7023,-0.745887,0.436729,-2.79101,-5.01155e+17,-3.89201e+18,2.75028e+18,-7.29866e+15,1.67152e+17,6.73228e+17
13.725,356.761,14.1738,2.30106,15.708,0.47126,-2.31755,-0.756377,0.362156,-2.40777,-5.0804e+17,-4.29185e+18,1.80828e+18,-1.99997e+16,5.98555e+16,7.18435e+17
13.75,355.722,14.6178,-0.398573,15.708,0.428626,-1.80135,-0.725286,0.309976,-1.8847,-4.76221e+17,-4.28666e+18,9.49318e+17,-3.19052e+16,-4.73111e+16,7.42168e+17
13.775,354.783,15.0275,-2.19251,15.708,0.385016,-1.18297,-0.655564,0.285998,-1.25241,-4.27832e+17,-4.01175e+18,3.98392e+17,-4.2601e+16,-1.47605e+17,7.52127e+17
13.8,353.991,15.4433,-2.97691,15.708,0.340529,-0.497487,-0.552812,0.290316,-0.54761,-3.93331e+17,-3.72441e+18,2.63956e+17,-5.24343e+16,-2.40715e+17,7.58726e+17
13.825,353.384,15.8977,-2.70544,15.708,0.295265,0.216214,-0.423799,0.317224,0.18952,-4.00403e+17,-3.71825e+18,4.75531e+17,-6.24444e+16,-3.33671e+17,7.70615e+17
13.85,352.989,16.4082,-1.39071,15.708,0.249328,0.91765,-0.275535,0.356359,0.917853,-4.62215e+17,-4.21003e+18,7.81536e+17,-7.39997e+16,-4.38922e+17,7.90153e+17
13.875,352.824,16.9736,0.897267,15.708,0.202823,1.56704,-0.115201,0.39472,1.59731,-5.6941e+17,-5.23805e+18,8.16698e+17,-8.8235e+16,-5.69873e+17,8.1057e+17
13.9,352.895,17.5739,4.03487,15.708,0.155855,2.12753,0.0492174,0.419141,2.19046,-6.89398e+17,-6.61201e+18,2.24504e+17,-1.0547e+17,-7.35174e+17,8.16183e+17
13.925,353.193,18.1739,7.85061,15.708,0.108532,2.56735,0.208072,0.418851,2.66389,-7.74476e+17,-7.94211e+18,-1.2021e+18,-1.24832e+17,-9.33726e+17,7.8613e+17
13.95,353.693,18.7292,12.1328,15.708,0.0609623,2.86154,0.349596,0.387662,2.98956,-7.77287e+17,-8.75078e+18,-3.41247e+18,-1.44264e+17,-1.1525e+18,7.00819e+17
13.975,354.353,19.1952,16.6399,15.708,0.0132532,2.99342,0.460324,0.325339,3.14653,-6.68955e+17,-8.63927e+18,-6.07143e+18,-1.60988e+17,-1.36848e+18,5.49033e+17
14,355.107,19.5356,21.1131,15.708,-0.034486,2.95549,0.526571,0.237633,3.12288,-4.53082e+17,-7.45219e+18,-8.64054e+18,-1.72315e+17,-1.55478e+18,3.3302e+17
14.025,355.876,19.7286,25.2921,15.708,-0.0821467,2.74993,0.536677,0.134739,2.91751,-1.69086e+17,-5.3722e+18,-1.05542e+19,-1.76542e+17,-1.68909e+18,6.91646e+16
14.05,356.568,19.7692,28.9322,15.708,-0.12962,2.38838,0.483289,0.0283826,2.54123,1.18368e+17,-2.89318e+18,-1.14341e+19,-1.73583e+17,-1.76142e+18,-2.16687e+17
14.075,357.091,19.6665,31.8206,15.708,-0.176798,1.89135,0.364886,-0.0717229,2.0165,3.41639e+17,-6.64136e+17,-1.12588e+19,-1.65042e+17,-1.77802e+18,-4.98158e+17
14.1,357.357,19.436,33.7911,15.708,-0.223573,1.28705,0.186068,-0.160914,1.3757,4.56573e+17,7.50302e+17,-1.04134e+19,-1.53628e+17,-1.75926e+18,-7.58493e+17
14.125,357.295,19.0906,34.7344,15.708,-0.269838,0.609732,-0.0431456,-0.24111,0.658522,4.63073e+17,1.1068e+18,-9.5834e+18,-1.42051e+17,-1.73159e+18,-9.98078e+17
14.15,356.854,18.6319,34.6043,15.708,-0.315489,-0.102168,-0.308254,-0.320285,-0.0908346,4.11052e+17,6.24874e+17,-9.51835e+18,-1.31775e+17,-1.71597e+18,-1.23604e+18
14.175,356.008,18.0447,33.4207,15.708,-0.36042,-0.808272,-0.590735,-0.409943,-0.826283,3.87924e+17,-3.1361e+16,-1.07397e+19,-1.22076e+17,-1.71675e+18,-1.50453e+18
14.2,354.764,17.2982,31.269,15.708,-0.40453,-1.46853,-0.867983,-0.521134,-1.50221,4.90197e+17,5.75416e+16,-1.32962e+19,-1.09822e+17,-1.71532e+18,-1.83693e+18
14.225,353.169,16.3529,28.2952,15.708,-0.447718,-2.04549,-1.11359,-0.659939,-2.0761,7.87683e+17,1.75454e+18,-1.66637e+19,-9.01294e+16,-1.67145e+18,-2.25353e+18
14.25,351.308,15.1731,24.6971,15.708,-0.489885,-2.50642,-1.29935,-0.823652,-2.5119,1.29258e+18,5.53047e+18,-1.9845e+19,-5.7815e+16,-1.53319e+18,-2.74965e+18
14.275,349.303,13.742,20.7099,15.708,-0.530936,-2.82518,-1.40005,-0.9991,-2.78365,1.94585e+18,1.12278e+19,-2.16649e+19,-9.16878e+15,-1.2525e+18,-3.29128e+18
14.3,347.297,12.0743,16.5865,15.708,-0.570776,-2.98368,-1.40013,-1.16431,-2.87865,2.62905e+18,1.80321e+19,-2.11753e+19,5.65573e+16,-8.01693e+17,-3.82066e+18
14.325,345.436,10.2213,12.5785,15.708,-0.609316,-2.97295,-1.29974,-1.29358,-2.79814,3.20091e+18,2.46961e+19,-1.80258e+19,1.3658e+17,-1.8429e+17,-4.2713e+18
14.35,343.836,8.26697,8.91831,15.708,-0.646466,-2.79358,-1.11658,-1.3644,-2.55527,3.54762e+18,2.99645e+19,-1.26421e+19,2.25271e+17,5.64821e+17,-4.58736e+18
14.375,342.573,6.31388,5.80862,15.708,-0.682144,-2.45575,-0.88206,-1.36351,-2.17097,3.62727e+18,3.30482e+19,-6.10577e+18,3.15952e+17,1.39103e+18,-4.74e+18
14.4,341.666,4.46632,3.41645,15.708,-0.716266,-1.97862,-0.633092,-1.28985,-1.67005,3.48884e+18,3.39522e+19,2.52214e+17,4.03173e+17,2.23983e+18,-4.7337e+18
14.425,341.089,2.81394,1.8706,15.708,-0.748756,-1.38926,-0.403022,-1.15358,-1.07921,3.25401e+18,3.34946e+19,5.40504e+18,4.84524e+17,3.0772e+18,-4.59857e+18
14.45,340.781,1.42101,1.25907,15.708,-0.779539,-0.721093,-0.214945,-0.972443,-0.426925,3.06534e+18,3.2973e+19,9.10988e+18,5.61157e+17,3.90152e+18,-4.37082e+18
14.475,340.667,0.322175,1.62542,15.708,-0.808545,-0.012026,-0.0790581,-0.767135,0.255756,3.01879e+18,3.35779e+19,1.20992e+19,6.36627e+17,4.74097e+18,-4.06834e+18
14.5,340.676,-0.47646,2.96482,15.708,-0.835709,0.697723,0.00611221,-0.557552,0.935082,3.10729e+18,3.57685e+19,1.58659e+19,7.14309e+17,5.63518e+18,-3.6717e+18
14.525,340.748,-0.993107,5.2218,15.708,-0.860968,1.36789,0.04997,-0.360688,1.57567,3.20025e+18,3.88655e+19,2.20744e+19,7.94315e+17,6.60682e+18,-3.11984e+18
14.55,340.841,-1.26536,8.29096,15.708,-0.884264,1.96048,0.0653361,-0.190071,2.14267,3.07359e+18,4.10663e+19,3.17773e+19,8.71155e+17,7.63347e+18,-2.3254e+18
14.575,340.934,-1.34571,12.0215,15.708,-0.905545,2.44185,0.0646041,-0.0560941,2.60442,2.48747e+18,3.99549e+19,4.47262e+19,9.33342e+17,8.63235e+18,-1.20725e+18
14.6,341.016,-1.29772,16.2254,15.708,-0.924762,2.78472,0.0573794,0.0335026,2.93484,1.28941e+18,3.34012e+19,5.90816e+19,9.65577e+17,9.46737e+18,2.69791e+17
14.625,341.087,-1.19256,20.6877,15.708,-0.941871,2.96963,0.0497959,0.0734187,3.11529,-4.94539e+17,2.05586e+19,7.17336e+19,9.53214e+17,9.98134e+18,2.06313e+18
14.65,341.152,-1.10533,25.1792,15.708,-0.956833,2.98609,0.0452588,0.0608936,3.13569,-2.62232e+18,2.56017e+18,7.92413e+19,8.87656e+17,1.00453e+19,4.04416e+18
14.675,341.218,-1.11118,29.4693,15.708,-0.969614,2.83318,0.0461048,-0.00407802,2.99506,-4.68012e+18,-1.74528e+19,7.91289e+19,7.70653e+17,9.60902e+18,6.02239e+18
14.7,341.298,-1.28109,33.3389,15.708,-0.980185,2.51955,0.0555416,-0.11862,2.70149,-6.20724e+18,-3.51262e+19,7.10642e+19,6.15472e+17,8.73087e+18,7.79899e+18
14.725,341.411,-1.67782,36.5927,15.708,-0.988522,2.06302,0.0791897,-0.276974,2.27155,-6.86476e+18,-4.63382e+19,5.74011e+19,4.43853e+17,7.57241e+18,9.23402e+18
14.75,341.591,-2.35175,39.0696,15.708,-0.994606,1.48946,0.125598,-0.470488,1.72919,-6.58628e+18,-4.88135e+19,4.27533e+19,2.79196e+17,6.35208e+18,1.03028e+19
14.775,341.885,-3.33645,40.6507,15.708,-0.998423,0.831409,0.205262,-0.687451,1.10387,-5.64802e+18,-4.32883e+19,3.26212e+19,1.37995e+17,5.26987e+18,1.11184e+19
14.8,342.355,-4.64398,41.2643,15.708,-0.999965,0.126203,0.327991,-0.91283,0.428354,-4.62026e+18,-3.37181e+19,3.14746e+19,2.2489e+16,4.42692e+18,1.19052e+19
14.825,343.07,-6.26021,40.8867,15.708,-0.999227,-0.586162,0.498964,-1.12834,-0.263638,-4.20376e+18,-2.6331e+19,4.09356e+19,-8.2605e+16,3.76864e+18,1.29286e+19
14.85,344.093,-8.14167,39.5415,15.708,-0.996211,-1.26528,0.714435,-1.31351,-0.939126,-4.99603e+18,-2.77299e+19,5.87312e+19,-2.07506e+17,3.07539e+18,1.43969e+19
14.875,345.466,-10.2162,37.2977,15.708,-0.990925,-1.87262,0.958615,-1.44828,-1.56644,-7.26169e+18,-4.25954e+19,7.88867e+19,-3.89048e+17,2.01051e+18,1.63691e+19
14.9,347.19,-12.3894,34.2686,15.708,-0.98338,-2.37375,1.20345,-1.51717,-2.11474,-1.07889e+19,-7.17493e+19,9.32615e+19,-6.5877e+17,2.16775e+17,1.87006e+19
14.925,349.213,-14.5577,30.6111,15.708,-0.973594,-2.74023,1.41249,-1.51381,-2.55338,-1.48968e+19,-1.11333e+20,9.40773e+19,-1.03119e+18,-2.56654e+18,2.10526e+19
14.95,351.432,-16.6265,26.525,15.708,-0.961589,-2.95127,1.54872,-1.44424,-2.85266,-1.86148e+19,-1.53579e+20,7.66551e+19,-1.49656e+18,-6.40601e+18,2.29689e+19
14.975,353.7,-18.5269,22.2466,15.708,-0.947392,-2.99491,1.58396,-1.32679,-2.98686,-2.09926e+19,-1.89142e+20,4.13408e+19,-2.02137e+18,-1.11346e+19,2.40025e+19
15,355.858,-20.2283,18.037,15.708,-0.931036,-2.86867,1.50627,-1.18778,-2.9389,-2.14369e+19,-2.10286e+20,-6.27148e+18,-2.5573e+18,-1.63917e+19,2.38457e+19
15.025,357.752,-21.7386,14.163,15.708,-0.912557,-2.57971,1.32193,-1.05439,-2.70458,-1.99416e+19,-2.1376e+20,-5.71541e+19,-3.05584e+18,-2.17357e+19,2.24168e+19
15.05,359.258,-23.0954,10.8769,15.708,-0.891999,-2.14442,1.05149,-0.94719,-2.29409,-1.71005e+19,-2.02109e+20,-1.02202e+20,-3.48335e+18,-2.67884e+19,1.98618e+19
15.075,360.293,-24.3492,8.39813,15.708,-0.869407,-1.58749,0.722982,-0.875338,-1.73052,-1.38724e+19,-1.82685e+20,-1.35887e+20,-3.83016e+18,-3.13555e+19,1.64646e+19
15.1,360.817,-25.5461,6.89924,15.708,-0.844834,-0.94052,0.365706,-0.835584,-1.04642,-1.11726e+19,-1.64544e+20,-1.58699e+20,-4.10947e+18,-3.54691e+19,1.24971e+19
15.125,360.827,-26.7132,6.49731,15.708,-0.818335,-0.240196,0.00720853,-0.814803,-0.280602,-9.44454e+18,-1.54315e+20,-1.77207e+20,-4.34559e+18,-3.9327e+19,8.06694e+18
15.15,360.359,-27.8516,7.24779,15.708,-0.789971,0.473752,-0.327096,-0.794782,0.523933,-8.38899e+18,-1.52654e+20,-2.01492e+20,-4.55531e+18,-4.31434e+19,3.02964e+18
15.175,359.48,-28.9373,9.14003,15.708,-0.759806,1.16083,-0.613361,-0.757921,1.32103,-6.98113e+18,-1.52839e+20,-2.40671e+20,-4.72984e+18,-4.69643e+19,-2.98713e+18
15.2,358.292,-29.9293,12.0942,15.708,-0.72791,1.78206,-0.829752,-0.69255,2.06238,-3.80679e+18,-1.4234e+20,-2.98127e+20,-4.82501e+18,-5.05229e+19,-1.04403e+19
15.225,356.919,-30.7839,15.9613,15.708,-0.694354,2.3022,-0.958721,-0.596614,2.69974,2.36837e+18,-1.07216e+20,-3.68315e+20,-4.7658e+18,-5.32032e+19,-1.96482e+19
15.25,355.5,-31.4694,20.5292,15.708,-0.659216,2.69176,-0.990361,-0.4786,3.189,1.19892e+19,-3.80351e+19,-4.36772e+20,-4.46607e+18,-5.41541e+19,-3.05675e+19
15.275,354.175,-31.9782,25.5359,15.708,-0.622575,2.92864,-0.924948,-0.35522,3.49539,2.43072e+19,6.48477e+19,-4.83947e+20,-3.85839e+18,-5.25329e+19,-4.26662e+19
15.3,353.068,-32.3313,30.6896,15.708,-0.584515,2.99939,-0.77295,-0.246504,3.59793,3.73969e+19,1.89035e+20,-4.92047e+20,-2.92347e+18,-4.78071e+19,-5.49673e+19
15.325,352.277,-32.5748,35.6904,15.708,-0.545123,2.90001,-0.552214,-0.169964,3.49126,4.86754e+19,3.12456e+20,-4.52582e+20,-1.70658e+18,-3.99957e+19,-6.62819e+19
15.35,351.87,-32.7692,40.2519,15.708,-0.504489,2.63613,-0.283743,-0.135754,3.18446,5.58018e+19,4.10288e+20,-3.71503e+20,-3.11537e+17,-2.97385e+19,-7.55695e+19
15.375,351.888,-32.9756,44.1161,15.708,-0.462704,2.22272,0.0119111,-0.144089,2.69776,5.76424e+19,4.64307e+20,-2.69234e+20,1.12952e+18,-1.81308e+19,-8.23003e+19
15.4,352.341,-33.241,47.0657,15.708,-0.419865,1.68323,0.316332,-0.185237,2.05919,5.49006e+19,4.71106e+20,-1.74721e+20,2.50204e+18,-6.35314e+18,-8.66684e+19
